Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
7885031,Verirren: Eine Anleitung für Anfänger und Fortgeschrittene,Kathrin Passig,"Passig, Kathrin",Aleks Scholz,"=""3871346403""","=""9783871346408""",1,3.83,Rowohlt Berlin,Hardcover,272,2010,2010,2015/08/11,2015/08/05,"2015, book","2015 (#7), book (#44)",read,"Habe es recht früh abgebrochen, weil ich den Sinn des ganzen Buchs, bzw. dafür mehr als 10 Seiten zu füllen nicht verstehen kann. Ja verirren führt uns an Orte die wir sonst nicht gesehen hätten und neue Technologie macht nicht automatisch alles einfacher, aber der Rest ist doch einfach nur bla bla bla.",,,1,,,0,,,,,
1526595,Die Vermessung der Welt,Daniel Kehlmann,"Kehlmann, Daniel",,"=""3499241005""","=""9783499241000""",3,3.74,Rowolt Taschenbuch Verlag,Paperback,302,2005,2005,2015/09/26,2015/08/20,"2015, audiobook, book","2015 (#6), audiobook (#27), book (#43)",read,"Begann so lala, wurde recht schnell aber sehr fesselnd, gegen Ende zog es sich aber leider wieder",,,1,,,0,,,,,
6334076,Mängelexemplar,Sarah Kuttner,"Kuttner, Sarah",,"=""""","=""9783100422057""",4,3.57,M. Fischer Taschenbuch Verlag,Hardcover,272,2009,2009,2016/11/28,2015/08/26,"2016, book","2016 (#27), book (#42)",read,,,,1,,,0,,,,,
431,The New York Trilogy,Paul Auster,"Auster, Paul","Art Spiegelman, Luc Sante","=""0143039830""","=""9780143039839""",2,3.87,Penguin Classics,Paperback,308,2006,1987,2017/01/18,2015/08/30,2017,2017 (#12),read,,,,1,,,0,,,,,
26237245,Consulting cookbook: der Guide zum Einstieg in die Unternehmensberatung,Verena Töpper,"Töpper, Verena",,"=""3593501392""","=""9783593501390""",4,3.00,Campus Verlag,Paperback,213,2014,2014,2016/04/11,2015/09/06,"2016, book","2016 (#26), book (#41)",read,"Habe das Buch anfangs nur weitergelesen, weil ich das Layout zu gut fand.<br/>Aber nach einer Weile bot es mir zahl- und hilfreiche Tipps für Bewerbungen auch ausserhalb des Consulting Bereichs.<br/>Hoffe die Autoren erstellen solch ein gelungenes Buch auch für andere Branchen.",true,,1,,,0,,,,,
26825005,Sean Brummel: Einen Scheiß muss ich,Tommy Jaud,"Jaud, Tommy",,"=""359603227X""","=""9783596032273""",2,3.21,Fischer Taschenbuch,Klappenbroschur,320,2015,2015,2015/10/12,2015/10/09,"2015, audiobook","2015 (#3), audiobook (#25)",read,Als Hörbuch gehört. Ganz nett. Witz hält aber nicht über die komplette Geschichte. Argumentationslogik eines Kindes ist alt Witz irgendwann durch,,,1,,,0,,,,,
22241294,Dicke Freunde,Stephan Bartels,"Bartels, Stephan",,"=""3453437284""","=""9783453437289""",3,3.64,Heyne Taschenbuch,Paperback,352,2014,2014,2015/09/09,2015/12/14,"2015, book","2015 (#1), book (#38)",read,"Urlaubslektüre die im Bücherregal des Hotels stand. Leichte und sehr berechenbare Kost, die aber nicht zu schnulzig wird und für einen gemütlichen Tag am Strand bestens geeignet ist.",,,1,,,0,,,,,
23433194,Lassen Sie Ihr Hirn nicht unbeaufsichtigt!: Gebrauchsanweisung für Ihren Kopf,Christiane Stenger,"Stenger, Christiane",,"=""3593500124""","=""9783593500126""",2,3.39,Campus Verlag,Paperback,252,2014,2014,2016/05/07,2015/12/17,"2016, audiobook","2016 (#25), audiobook (#24)",read,"als Hörbuch gehört. Wenig Neues, wenig Tiefe ein biswschen zu viel Werbung für ihr anderes Buch aber trotzdem okay. Werde es mir bei Zeiten noch einmal anhören.",,,1,,,0,,,,,
1490872,Berliner Verhältnisse,Raul Zelik,"Zelik, Raul",,"=""3936738181""","=""9783936738186""",2,3.04,Blumenbar Verlag,Hardcover,317,2005,2005,2016/02/12,2015/12/17,"2016, book","2016 (#23), book (#36)",read,"Es fing unglaublich gut und vielversprechend an, allerdings wurde Mario die Hauptfigur immer schrulliger und anstregender. Auch Wolfgang war nervend und viele kleine Nebengeschichten wie die von Tomimoto oder dem Verhältnis der Haveristen wurden nicht vertieft.",,,1,,,0,,,,,
979573,Der futurologische Kongreß,Stanisław Lem,"Lem, Stanisław",,"=""3518370340""","=""9783518370346""",3,4.20,Suhrkamp,Paperback,144,,1971,2016/08/23,2016/02/25,"2016, book","2016 (#20), book (#34)",read,Am Anfang war ich sehr verwirrt. Doch das Buch wird besser und viele Ideen wurden in ähnlicher Form Jahre später für Geschichten wie z.B. Matrix aufgegriffen.,,,1,,,0,,,,,
29365759,"Faul, korrupt und machtbesessen?",Nikolaus Blome,"Blome, Nikolaus",,"=""3937989420""","=""3937989426""",3,3.00,wjs Verlag,Hardcover,160,2008,,2016/03/08,2016/02/29,"2016, book","2016 (#19), book (#33)",read,,,,1,,,0,,,,,
23522508,Hinterher hat man's meist vorher gewusst: WortArt,Horst Evers,"Evers, Horst",,"=""3837122786""","=""9783837122787""",2,4.20,Random House Audio,Audio CD,,2013,2013,2016/02/29,2016/02/29,"2016, audiobook","2016 (#18), audiobook (#22)",read,"Habe es als ungekürztes Hörbuch gehört und mag Horst Evers sehr. Doch leider leider ist nichts davon neu. Habe alles schon in anderen Büchern, gefühlt mehrmals, gelesen bzw. gehört.<br/>Sehr sehr schade.",,,1,,,0,,,,,
28681715,Alles außer irdisch,Horst Evers,"Evers, Horst",,"=""3871348155""","=""9783871348150""",3,3.37,Rowohlt Berlin,Hardcover,368,2016,2016,2016/12/27,2016/02/29,"2016, audiobook","2016 (#17), audiobook (#21)",read,Hat mich selbst als Hörspiel viel Zeit gekostet. Viele schöne kleine Gags aber die Figuren waren schwer auseinander zu halten. Dann vielleicht noch einmal ein Krimi anstelle eines SciFi Adventure,,,1,,,0,,,,,
29914842,"Stressfrei schlafen!: Einfache Anleitungen zum Entspannen, Einschlafen und Träumen",Henrik Brandt,"Brandt, Henrik",,"=""398103676X""","=""9783981036763""",2,2.00,"Brandt, Henrik",Audiobook,,2015,,2016/04/14,2016/04/14,"2016, book","2016 (#15), book (#31)",read,Einzelne Tracks können vor dem Einschlafen helfen. Habe es mir Nachmittags in einem Rutsch angehört. Im Grunde aber auch nichts neues.,,,1,,,0,,,,,
18958739,Die Reise zum Mittelpunkt der Erde,Jules Verne,"Verne, Jules",,"=""""","=""""",2,3.86,eClassica,Kindle Edition,252,2013,1864,2016/04/28,2016/04/17,2016,2016 (#14),read,"Es mag zu seiner Zeit ein gutes Kinderbuch gewesen sein. Aber heute und für Erwachsene ist es einfach nicht gut. Sehr viele kurze und einfache Sätze, geringe Beschreibungen. Spannung kommt so definitiv nicht auf. Die Charaktere sind alle auf ihre Weise unsympatisch. Werde kein weiteres Buch von Jules Verne lesen",,,1,,,0,,,,,
14700147,"Der Fragebogen: Datenbasis, Konstruktion Und Auswertung",Sabine Kirchhoff,"Kirchhoff, Sabine","Sonja Kuhnt, Peter Lipp","=""353116788X""","=""9783531167886""",3,3.00,Vs Verlag Fur Sozialwissenschaften,Paperback,133,2010,2010,2016/05/04,2016/05/06,"2016, book","2016 (#13), book (#30)",read,Gute Einführung in die Thematik. Bei der Auswertung ein wenig zu trocken und bei der Gestaltung der Fragen hätte ich mir noch ein bisschen mehr Details gewünscht. Trotzdem zu empfehlen,,,1,,,0,,,,,
1196846,Wie man eine wissenschaftliche Abschlußarbeit schreibt,Umberto Eco,"Eco, Umberto",,"=""3825215121""","=""9783825215125""",2,3.92,utb,Paperback,288,2005,1977,2016/05/10,2016/05/06,"2016, book","2016 (#12), book (#29)",read,"Nach den ersten 50 Seiten nur noch überflogen. Zum einen weil Umberto Eco selbst schreibt, dass das Buch für empirische Arbeiten nicht konzipiert ist und zum anderen weil es in den 70er Jahren entstanden und auf das damalige italienische Universitätssystem ausgelegt ist. Spätestens durch die Bologna Reform, aber auch schon durch die Pc Revolution sind viele Abschnitte überholt bzw. nicht passend.",,,1,,,0,,,,,
21243500,Mir fehlt ein Tag zwischen Sonntag und Montag,Katrin Bauerfeind,"Bauerfeind, Katrin",,"=""3596198917""","=""9783596198917""",4,3.55,Fischer,Paperback,224,2014,2014,2016/08/19,2016/08/17,"2016, audiobook","2016 (#8), audiobook (#19)",read,gekürzte Horbuchfassung. war gut,,,1,,,0,,,,,
29634252,Cyber-City,Greg Egan,"Egan, Greg","Axel Merz, Jürgen Martin","=""""","=""""",3,4.08,Heyne Verlag,Kindle Edition,402,2016,1994,2016/12/31,2016/11/04,"2016, book","2016 (#7), book (#27)",read,"Das Buch lag lange bei mir rum und ist auch noch 20 Jahre nach Veröffentlichung ein sehr gutes SciFi Buch.<br/>Sehr fesselnder Beginn, in der Mitte ein wenig zu fachkundig und gegen Ende könnte es noch ein wenig spannender sein.",,,1,,,0,,,,,
29779485,... bis neulich - Der letzte Abend,Volker Pispers,"Pispers, Volker",,"=""3944304144""","=""9783944304144""",4,4.67,con anima,Audio CD,2,2016,2016,2016/11/24,2016/11/24,"2016, erneut-gelesen, audiobook","2016 (#5), erneut-gelesen (#2), audiobook (#17)",read,":) gutes Programm mit aktuellen Anpassungen, aber langsam sollte mal ein generell neues Programm folgen",,,1,,,0,,,,,
1333324,Der weiße Neger Wumbaba: Kleines Handbuch des Verhörens,Axel Hacke,"Hacke, Axel",Michael Sowa,"=""3888973678""","=""9783888973673""",3,3.82,Kunstmann,Hardcover,64,2004,2004,2007/06/16,2016/11/28,"audiobook, vor-2012","audiobook (#16), vor-2012 (#4)",read,,,,1,,,0,,,,,
17233379,Oberst von Huhn bittet zu Tisch,Axel Hacke,"Hacke, Axel",,"=""3888977797""","=""9783888977794""",3,3.71,Verlag Antje Kunstmann,Hardcover,108,2012,2012,2016/12/01,2016/11/28,"2016, audiobook","2016 (#4), audiobook (#15)",read,,,,1,,,0,,,,,
32150154,"Die Tage, die ich mit Gott verbrachte",Axel Hacke,"Hacke, Axel",Michael Sowa,"=""""","=""""",1,3.72,Verlag Antje Kunstmann GmbH,Kindle Edition,102,2016,,2016/11/28,2016/11/28,"2016, audiobook","2016 (#3), audiobook (#14)",read,"absoluter Mist, hätte ich es nicht als Hörbuch gehört, hätte ich das Buch nach weniger als der Hälfte weggeworfen. Aber auch so war es eine reine Qual.",,,1,,,0,,,,,
432,"City of Glass (The New York Trilogy, #1)",Paul Auster,"Auster, Paul",,"=""0140097317""","=""9780140097313""",2,3.78,Penguin Books,Paperback,203,1987,1985,2016/12/15,2016/12/27,"2016, book","2016 (#1), book (#26)",read,Was hab ich da gelesen und warum empfiehlt jemand dieses Buch? Knüpfen die folgenden beiden Teile an die Geschichte um Daniel Quinn an? Hab ich es nur nicht verstanden oder gibt es garnichts groß zu verstehen. Die Geschichte war sehr komisch und größtenteils langwielig. Teilweise wohl selbstreflektiert,,,1,,,0,,,,,
435,"The Locked Room (The New York Trilogy, #3)",Paul Auster,"Auster, Paul",,"=""0940650762""","=""9780940650763""",3,3.89,Sun and Moon Press,Hardcover,179,1986,1986,2017/01/03,2017/01/08,"2017, book","2017 (#11), book (#25)",read,"War von allen drei Teilen der Beste aber immer noch zu subtil für mich. Verstehe nicht warum die Trilogie so gefeiert wird. Okay der Erzähler der Geschichte ist auch Fanshawe? Und der Autor der anderen beiden Geschichten und begegnet einer seiner Figuren (Peter Stilmann) in der Geschichte.<br/>Naja hatte was ganz anderes erwartet, vielleicht lag es daran",true,,1,,,0,,,,,
31568055,"Exit-Strategie: Fünf Wege, den eigenen Tod vorzutäuschen",Martin Gresch,"Gresch, Martin",,"=""""","=""""",1,2.84,,Kindle Edition,113,2016,,2017/01/25,2017/01/24,"2017, audiobook","2017 (#8), audiobook (#10)",read,"Beissen Sie sich den Finger ab und denken Sie dabei an Ihre Zukunft. Was für ein schlechtes Buch. Der Autor sollte definitiv kein weiteres ""verfassen""",,,1,,,0,,,,,
30196253,Liebe 6,Hagen Rether,"Rether, Hagen",,"=""3837135209""","=""9783837135206""",3,4.00, Random House Audio ,Audio CD,1,2016,,2017/01/25,2017/01/25,"2017, audiobook","2017 (#7), audiobook (#9)",read,"als Hörbuch, war gut aber leider sehr kurz",,,1,,,0,,,,,
33773139,"Wenn alle Stricke reißen, kann man sich nicht mal mehr aufhängen",Marc-Uwe Kling,"Kling, Marc-Uwe",,"=""""","=""""",1,3.77,WortArt,Audiobook,2,2014,,2017/02/07,2017/02/08,"2017, audiobook","2017 (#3), audiobook (#7)",read,"Habe es mir als Hörspiel einer Live Lesung angehört und bin Fan der Känguru Chroniken. Aber dieses ""Buch"" ist so flach, warum das Publikum diesen Mist so hart abfeiert ist mir einfach nicht klar. Niemanden würde ich diese Texte empfehlen.",,,1,,,0,,,,,
33349855,Zuckersand,Jochen Schmidt,"Schmidt, Jochen",,"=""""","=""""",2,3.05,,,,,2017,2017/03/19,2017/03/14,"2017, book","2017 (#1), book (#20)",read,"auf das buch via 1Live Lesung zur LitCologne gehört. Autor musste über sein eigenes Buch lachen und hat sehr gute Passagen ausgewählt. Mehr oder weniger lose Abhandlungen und Erinnerungen von seiner Jugend, dem Aufwachsen seines noch sehr jungen Sohns und seiner Frau. Witze eher lau. Sprache mit einer Vielzahl an seltenen Wörtern aber leider leider packt einen die persönlichen Erinnerungen des Autors nicht stark genug und die Gedankensprünge von Thema zu Thema sind auch nicht immer nachvollziehbar. Vielleicht als junger Vater das geeignete Buch. Meins war es leider nicht.",,,1,,,0,,,,,
20342110,So was von da,Tino Hanekamp,"Hanekamp, Tino",,"=""3462044419""","=""9783462044416""",5,3.91,KiWi-Taschenbuch,Paperback,304,2012,2011,2014/06/16,2014/06/16,"2014, book","2014 (#8), book (#19)",read,,,,1,,Mira,0,,,,,
22490964,"Ich, du, wir und die anderen: Spannendes aus der Sozialpsychologie",Sozialpsychologie Mannheim,"Mannheim, Sozialpsychologie",,"=""3779928825""","=""3779928829""",3,3.00,Beltz Juventa,Paperback,192,2013,2013,2014/09/06,2014/06/16,"2014, book","2014 (#7), book (#18)",read,"gutes Buch, aber das meiste habe ich an anderer Stelle schon mal gelesen. Teilweise war es hier detailierter und klarer, aber wer nun von wem abgeschrieben hat ist mit leider nicht klar",,,1,,,0,,,,,
6340948,"59 Seconds: Think a Little, Change a Lot",Richard Wiseman,"Wiseman, Richard",,"=""023074429X""","=""9780230744295""",4,3.78,MacMillan,Paperback,357,2010,2009,2014/10/08,2014/06/16,"2014, book","2014 (#6), book (#17)",read,"leider walles erst vor kurzem in anderen Büchern gelesen, aber trotzdem gab es einige hilfreiche Erkenntnisse.",,,1,,,0,,,,,
3287351,"Mieses Karma (Mieses Karma, #1)",David Safier,"Safier, David",,"=""3499244551""","=""9783499244551""",2,3.61,Rowohlt,Paperback,288,2008,2007,2014/07/01,2014/07/12,"2014, book","2014 (#4), book (#15)",read,"Das Buch war nett, aber nach all den Empfehlungen hatte ich deutlich mehr von der Geschichte erhofft. Teilweise sehr berechenbar, moralisches Käse",,,1,,,0,,,,,
18780200,"Wäre ich du, würde ich mich lieben",Horst Evers,"Evers, Horst",,"=""3871347620""","=""9783871347627""",3,3.81,"Rowohlt, Berlin",Hardcover,224,2013,2013,2015/02/27,2014/09/05,"2015, book","2015 (#22), book (#14)",read,"Habe mir das ganze als Hörspiel via spotify angehört. Mag Horst Evers sehr, aber die vorher gehörten waren ein bisschen besser.",,,1,,,0,,,,,
16055192,Der König von Berlin,Horst Evers,"Evers, Horst",,"=""""","=""9783871347436""",3,3.37,Rowohlt Berlin,Hardcover,384,2012,2012,2014/10/15,2014/09/05,"2014, audiobook","2014 (#3), audiobook (#6)",read,"als Hörbuch angehört. Mal etwas ganz anderes von Horst Evers, aber nicht schlecht.",,,1,,,0,,,,,
21534153,Das Leben - und der Sinn des Ganzen. Zwischen Nihilismus und einem Funken Moral,Patrick Spät,"Spät, Patrick",,"=""""","=""""",2,2.62,CulturBooks,Kindle Edition,120,2014,2013,2015/01/26,2014/10/27,"2014, book","2014 (#1), book (#12)",read,"Das Buch musste sich leider am vorher vom Author gelesenen Buch über die Arbeit messen. Obwohl mich das Thema interessiert und der Author viele verschiedene Aspekte beleuchtet kam ich nur schleppend zum Ende. Vermutlich lag das auch an meinen parallel gelesenen, sehr guten anderen Büchern",,,1,,,0,,,,,
5975249,Elite ohne Ethik?: Die Macht von Werten und Selbstrespekt,Daniel F. Pinnow,"Pinnow, Daniel F.",,"=""3899811372""","=""9783899811377""",3,3.00,Frankfurter Allgemeine Buch,Hardcover,194,2007,2007,2015/02/19,2015/02/07,"2015, book","2015 (#19), book (#11)",read,"Gelesen für eine Hausarbeit über unethisches Verhalten von Führungskräften im MSc BWL<br/>Anfang sehr befremdlich, ziwschenzeitig viel eigene Meinung oder schlechte Quellenangabe, aber ab dem Teil der Spiritualität hat es mir gefallen.",,,1,,,0,,,,,
24973763,Führungsethik in Organisationen,Thomas Kühn,"Kühn, Thomas",,"=""""","=""""",3,3.00,Kohlhammer,Paperback,171,2012,2012,2015/02/16,2015/02/19,"2015, book","2015 (#17), book (#9)",read,Buch für eine Hausarbeit über Unethisches Verhalten von Führungskräften im MSc BWL,,,1,,,0,,,,,
18855360,Wissenschaftliches Arbeiten,Axel Bänsch,"Bänsch, Axel",Dorothea Alewell,"=""3486718673""","=""9783486718676""",3,3.00,Walter de Gruyter,Paperback,136,2013,2013,2015/02/25,2015/02/25,"2015, book","2015 (#16), book (#8)",read,Für meine erste Seminararbeit im Master bei der Autorin des Buches gelesen. Viele Ergänzungen zu meinem im Bachelor gelesenen Methodenbuch.,,,1,,,0,,,,,
24069789,Männer brauchen Grenzen: Ein Erziehungsratgeber,Tina Teubner,"Teubner, Tina",,"=""""","=""""",2,2.00,Lappan Verlag,Kindle Edition,128,2014,2014,2014/10/01,2015/03/11,"2015, book","2015 (#15), book (#7)",read,"Habe das Buch bei einer Bahnfahrt bei einem Mann entdeckt. Fängt lustig und nett an, zieht sich aber quälend lang ohne dabei noch groß kreativ zu sein.",,,1,,,0,,,,,
9397144,Strohfeuer,Sascha Lobo,"Lobo, Sascha",,"=""3871346780""","=""9783871346781""",3,3.03,Rowohlt Berlin,Hardcover,288,2010,2010,2015/04/23,2015/05/08,"2015, book","2015 (#14), book (#6)",read,schnell gelesen. guter Anfang. Aber gegen Mitte wandelt sich der Charakter so stark um es toll zu finden,,,1,,,0,,,,,
17227529,Wortschatz. 698 neue Worte für alle Lebenslagen,Sascha Lobo,"Lobo, Sascha",,"=""""","=""9783499628238""",3,2.55,Rororo,Paperback,190,2011,2011,2015/05/27,2015/05/08,"2015, book","2015 (#13), book (#5)",read,"Hab es nicht von A bis Z gelesen, aber es hat mir gefallen das am Anfang der einzelnen Themenfelder immer eine kleine Einführung stand. Lustig, kreativ und vor allem in einem sehr schönen Layout. Auch als Geschenk gut geeignet.",,,1,,,0,,,,,
2102115,Wir nennen es Arbeit,Holm Friebe,"Friebe, Holm",Sascha Lobo,"=""3453120922""","=""9783453120921""",1,3.50,Heyne,Paperback,303,2006,2006,2015/05/10,2015/05/08,"2015, book","2015 (#12), book (#4)",read,"als gekürztes Hörbuch gehört, war nicht mein Fall. Weder von der tiefe noch von den Stimmen.",,,1,,,0,,,,,
3732562,Dinge geregelt kriegen - ohne einen Funken Selbstdisziplin,Kathrin Passig,"Passig, Kathrin",Sascha Lobo,"=""3871346195""","=""9783871346194""",4,3.60,Rowohl Verlag,Hardcover,288,2008,2008,2015/07/27,2015/05/08,"2015, book","2015 (#11), book (#3)",read,"Super Buch, super Autoren. Werde jetzt die anderen Bücher der beiden lesen.",,,1,,,0,,,,,
982960,Das Jesus-Video,Andreas Eschbach,"Eschbach, Andreas",,"=""3404142942""","=""9783404142941""",5,3.88,Bastei Lübbe,Paperback,651,2000,1998,2015/06/17,2015/07/06,"2015, audiobook","2015 (#10), audiobook (#3)",read,"Habe es als ungekürztes Hörbuch genossen. Nicht nur die Stimme, sondern auch die Charaktere, die Stimmung, die Story waren toll. Und auch das Ende war angesichts einer Fortsetzung (der Jesus Deal) sehr gut. Kann das Buch wie alle seine Bücher nur wärmstens empfehlen.",,,1,,,0,,,,,
22915115,Der Jesus-Deal,Andreas Eschbach,"Eschbach, Andreas",,"=""3431039006""","=""9783431039009""",4,3.90,Bastei Lübbe (Lübbe Ehrenwirth),Hardcover,736,2014,2014,2015/08/05,2015/07/16,"2015, audiobook","2015 (#9), audiobook (#2)",read,"Habe es als ungekürztes Hörbuch genossen. Zuerst war ich verwundert, dass ein so starkter Fokus der Geschichte auf der Familie Barron liegt, aber nach einer Weile kommen auch die alten Bekannten wieder im Buch vor. Schöne Geschichte, die wie auch der Vorgänger ein würdiges Ende nimmt.",,,1,,,0,,,,,
25768384,Verdammtes Königreich (Kings & Fools #1),Natalie Matt,"Matt, Natalie",Silas Matthes,"=""3958820697""","=""9783958820692""",0,3.72,Oetinger 34,Hardcover,224,2015,2015,,2017/03/19,to-read,to-read (#230),to-read,,,,0,,,0,,,,,
22604226,Keine Panik: Mit Douglas Adams durch die Galaxis,Neil Gaiman,"Gaiman, Neil",,"=""3548222722""","=""""",1,4.29,Ullstein,Paperback,253,1990,1986,2009/01/01,2015/12/14,"vor-2012, book","vor-2012 (#2), book (#2)",read,Ich liebe Douglas Adams und habe die ersten vier Teile verschlungen. Die Bücher waren der Hauptgrund für meine Lesebegeisterung. Aber dieser fünfte Teil (so wie er damals vermarktet wurde) ist ein einziger Krampf. Das Buch kann in keiner Weise mit den anderen Büchern mithalten und ist pure Zeitverschwendung.,,,1,,,0,,,,,
6694625,Ich Bin Dann Mal Schlank: Gut Essen. Richtig Bewegen. Anders Denken,Patric Heizmann,"Heizmann, Patric",,"=""3932908562""","=""9783932908569""",2,3.64,GU,Paperback,158,,2009,2011/01/01,2016/05/11,"vor-2012, 2016, erneut-gelesen, book","vor-2012 (#1), 2016 (#11), erneut-gelesen (#1), book (#1)",read,,,,1,,,0,,,,,
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",0,4.56,Scholastic,Paperback,734,2002,2000,2017/03/16,2017/01/08,to-read,to-read (#229),to-read,,,,1,,,0,,,,,
25744928,Deep Work: Rules for Focused Success in a Distracted World,Cal Newport,"Newport, Cal",,"=""1455586692""","=""9781455586691""",0,4.18,Grand Central Publishing,Hardcover,296,2016,2016,,2017/03/18,to-read,to-read (#228),to-read,,,,0,,,0,,,,,
903132,"Das haarsträubende Hotel (Eine Reihe betrüblicher Ereignisse, #12)",Lemony Snicket,"Snicket, Lemony","Brett Helquist, Sabine Roth","=""3442545943""","=""9783442545940""",0,4.06,Manhattan,Hardcover,310,2007,2005,,2017/02/19,to-read,to-read (#227),to-read,,,,0,,,0,,,,,
